number,probability,raw_model_probability,long_rate,short_rate,recent_long_rate,weekday_rate,gap_signal
662,0.023777850772894807,0.03561236960788006,0.03561236960788006,0.036374381089274134,0.0280410477559408,0.04144498879250598,0.02147483149654956
572,0.023575702952301,0.03308552185045744,0.03308552185045744,0.019707714422607468,0.0280410477559408,0.04144498879250598,0.021459665655097198
053,0.02352516599715255,0.03245380991110179,0.03245380991110179,0.0280410477559408,0.022485492200385242,0.034642267704070605,0.021429333972192464
697,0.02352516599715255,0.03245380991110179,0.03245380991110179,0.0280410477559408,0.030818825533718577,0.031240907159852914,0.02147483149654956
983,0.02352516599715255,0.03245380991110179,0.03245380991110179,0.036374381089274134,0.03359660331149635,0.031240907159852914,0.021702319118335044
369,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.02526326997816302,0.024438186071417543,0.021671987435430314
432,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.044707714422607465,0.030818825533718577,0.034642267704070605,0.021656821593977946
526,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.044707714422607465,0.03359660331149635,0.04144498879250598,0.021399002289287733
080,0.02342409208685564,0.03119038603239048,0.03119038603239048,0.0780410477559408,0.04748549220038524,0.031240907159852914,0.02147483149654956
592,0.02342409208685564,0.03119038603239048,0.03119038603239048,0.036374381089274134,0.0280410477559408,0.02783954661563523,0.021778148325596873
186,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.011374381089274133,0.0280410477559408,0.031240907159852914,0.02232411861788203
370,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.0280410477559408,0.034642267704070605,0.02155066070381139
645,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.036374381089274134,0.030818825533718577,0.021036825527199855,0.02155066070381139
653,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.0280410477559408,0.017635464982982168,0.022187626044810744
867,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.044707714422607465,0.02526326997816302,0.017635464982982168,0.0214141681307401
878,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.022485492200385242,0.03804362824828829,0.02148999733800193
114,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.036374381089274134,0.017635464982982168,0.02212696267900128
179,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.030818825533718577,0.02783954661563523,0.021399002289287733
213,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.02526326997816302,0.04144498879250598,0.021626489911073216
294,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.0280410477559408,0.03804362824828829,0.021929806740120527
484,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.019707714422607468,0.024438186071417543,0.021975304264477625
676,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.036374381089274134,0.03359660331149635,0.031240907159852914,0.021520329020906656
964,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.036374381089274134,0.03915215886705191,0.01423410443876448,0.02144449981364483
052,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.0280410477559408,0.030818825533718577,0.034642267704070605,0.02147483149654956
079,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.01692993664482969,0.034642267704070605,0.02196013842302526
